phase_ns,object,q,slot,lower,upper
10,dimuon,0.05,2204,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2205,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2206,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2207,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2208,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2209,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2210,0.0019639350116050706,0.0075968577039814324
10,dimuon,0.05,2211,0.0019639350116050706,0.007212997678985896
10,dimuon,0.05,2212,0.0019639350116050706,0.006061417603999286
10,dimuon,0.05,2220,0.0019639350116050706,0.003838600249955365
10,dimuon,0.05,2221,0.0019639350116050706,0.00564184966970184
10,dimuon,0.05,2222,0.0019639350116050706,0.007150508837707554
10,dimuon,0.05,2223,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2224,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2225,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2226,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2227,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2228,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2229,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2230,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2231,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2232,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2233,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2234,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2235,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2236,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2237,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2238,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2239,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2240,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2241,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2242,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2243,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2244,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2245,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2246,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2247,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2248,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2249,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2250,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2251,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2252,0.0019639350116050706,0.007936082842349581
10,dimuon,0.05,2253,0.0019639350116050706,0.0075968577039814324
10,dimuon,0.05,2254,0.0019639350116050706,0.007212997678985896
10,dimuon,0.05,2255,0.0019639350116050706,0.006061417603999286
15,muon,0.001,1,0,0
15,muon,0.001,2,0,0
15,muon,0.001,3,0,0
15,muon,0.001,4,0,0
15,muon,0.001,5,0,0
15,muon,0.001,6,0,0
15,muon,0.001,7,0,0
15,muon,0.001,8,0,0
15,muon,0.001,9,0,0
15,muon,0.001,10,0,0
15,muon,0.001,11,0,0
15,muon,0.001,12,0,0
15,muon,0.001,86,0.00018219960721299768,0.00018219960721299768
15,muon,0.001,302,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,303,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,304,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,305,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,306,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,307,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,308,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,309,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,314,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,315,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,316,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,317,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,318,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,319,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,320,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,321,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,326,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,327,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,328,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,329,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,330,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,331,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,332,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,333,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,338,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,339,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,340,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,341,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,342,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,343,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,344,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,345,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,350,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,351,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,352,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,353,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,354,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,355,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,356,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,357,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,362,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,363,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,364,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,365,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,366,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,367,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,368,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,369,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,374,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,375,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,376,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,377,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,378,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,379,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,380,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,381,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,389,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,390,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,391,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,392,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,393,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,394,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,395,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,396,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,397,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,398,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,399,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,400,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,401,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,402,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,403,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,404,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,405,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,406,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,407,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,408,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,409,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,410,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,411,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,412,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,413,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,414,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,415,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,416,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,417,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,418,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,419,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,420,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,421,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,422,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,423,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,424,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,432,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,433,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,434,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,435,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,436,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,437,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,438,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,439,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,440,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,441,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,442,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,443,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,444,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,445,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,446,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,447,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,448,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,449,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,450,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,451,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,452,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,453,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,454,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,455,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,456,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,457,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,458,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,459,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,460,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,461,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,462,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,463,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,464,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,465,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,466,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,467,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,977,0,0
15,muon,0.001,1196,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1197,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1198,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1199,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1200,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1201,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1202,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1203,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1208,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1209,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1210,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1211,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1212,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1213,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1214,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1215,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1220,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1221,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1222,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1223,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1224,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1225,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1226,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1227,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1232,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1233,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1234,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1235,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1236,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1237,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1238,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1239,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1244,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1245,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1246,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1247,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1248,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1249,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1250,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1251,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1256,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1257,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1258,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1259,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1260,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1261,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1262,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1263,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1268,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1269,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1270,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1271,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1272,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1273,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1274,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1275,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1283,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1284,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1285,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1286,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1287,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1288,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1289,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1290,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1291,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1292,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1293,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1294,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1295,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1296,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1297,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1298,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1299,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1300,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1301,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1302,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1303,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1304,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1305,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1306,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1307,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1308,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1309,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1310,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1311,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1312,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1313,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1314,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1315,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1316,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1317,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1318,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1326,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,1327,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,1328,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,1329,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,1330,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1331,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1332,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1333,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1334,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1335,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1336,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1337,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1338,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1339,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1340,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1341,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1342,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1343,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1344,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1345,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1346,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1347,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1348,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1349,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1350,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1351,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1352,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1353,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1354,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1355,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1356,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1357,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,1358,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,1359,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,1360,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,1361,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,1871,0.00018219960721299768,0.00018219960721299768
15,muon,0.001,2090,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2091,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2092,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2093,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2094,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2095,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2096,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2097,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2102,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2103,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2104,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2105,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2106,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2107,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2108,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2109,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2114,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2115,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2116,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2117,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2118,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2119,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2120,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2121,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2126,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2127,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2128,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2129,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2130,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2131,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2132,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2133,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2138,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2139,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2140,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2141,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2142,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2143,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2144,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2145,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2150,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2151,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2152,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2153,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2154,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2155,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2156,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2157,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2162,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2163,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2164,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2165,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2166,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2167,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2168,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2169,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2177,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2178,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2179,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2180,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2181,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2182,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2183,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2184,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2185,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2186,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2187,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2188,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2189,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2190,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2191,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2192,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2193,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2194,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2195,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2196,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2197,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2198,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2199,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2200,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2201,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2202,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2203,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2204,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2205,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2206,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2207,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2208,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2209,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2210,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2211,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2212,0.00018219960721299768,0.0006325656132833422
15,muon,0.001,2220,0.00018219960721299768,0.0005220496339939295
15,muon,0.001,2221,0.00018219960721299768,0.0006969291198000358
15,muon,0.001,2222,0.00018219960721299768,0.0008576147116586322
15,muon,0.001,2223,0.00018219960721299768,0.0009696482770933761
15,muon,0.001,2224,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2225,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2226,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2227,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2228,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2229,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2230,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2231,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2232,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2233,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2234,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2235,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2236,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2237,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2238,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2239,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2240,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2241,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2242,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2243,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2244,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2245,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2246,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2247,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2248,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2249,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2250,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2251,0.00018219960721299768,0.0009724156400642741
15,muon,0.001,2252,0.00018219960721299768,0.0009723263702910193
15,muon,0.001,2253,0.00018219960721299768,0.0008890376718443134
15,muon,0.001,2254,0.00018219960721299768,0.0007998571683627923
15,muon,0.001,2255,0.00018219960721299768,0.0006325656132833422
15,muon,0.01,1,0,0
15,muon,0.01,2,0,0
15,muon,0.01,3,0,0
15,muon,0.01,4,0,0
15,muon,0.01,5,0,0
